,name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
94,Morono24,PXaLRZoy3oWJZNShEHL-kSkYYBOeXgg918fu9-dSS_Y3Ag,Darius,122,0.8888888888888888,5,9,3,10615,10885,18,False
95,Morono24,PXaLRZoy3oWJZNShEHL-kSkYYBOeXgg918fu9-dSS_Y3Ag,DrMundo,36,3.0,5,3,4,11784,11850,17,False
96,Morono24,PXaLRZoy3oWJZNShEHL-kSkYYBOeXgg918fu9-dSS_Y3Ag,Chogath,31,4.666666666666667,6,3,8,10728,9300,15,True
97,Morono24,PXaLRZoy3oWJZNShEHL-kSkYYBOeXgg918fu9-dSS_Y3Ag,Sion,14,1.6666666666666667,4,6,6,12929,12450,29,False
98,Morono24,PXaLRZoy3oWJZNShEHL-kSkYYBOeXgg918fu9-dSS_Y3Ag,DrMundo,36,5.333333333333333,6,3,10,12842,10500,15,True
99,Morono24,PXaLRZoy3oWJZNShEHL-kSkYYBOeXgg918fu9-dSS_Y3Ag,Darius,122,8.5,6,2,11,13384,13000,28,True
100,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.0,10,4,2,14887,14425,37,False
101,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,3.8,8,5,11,13649,11835,16,True
102,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Khazix,121,1.875,9,8,6,19253,17400,53,True
103,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Khazix,121,0.0,0,0,0,535,500,0,False
104,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,5.0,7,4,13,17609,17133,44,True
105,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.875,8,8,7,14199,13575,11,False
106,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.2222222222222223,10,9,10,15862,15758,20,True
107,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.090909090909091,13,11,10,17491,15825,30,False
108,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.0,6,7,8,12762,12600,33,True
109,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.25,5,4,8,10552,7850,21,True
110,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Warwick,19,2.8,7,5,7,13088,15700,28,False
111,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.0909090909090908,5,11,7,12381,10700,27,True
112,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,0.0,0,0,0,518,500,1,False
113,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,6.5,17,4,9,19687,17700,24,True
114,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.7,9,10,8,14658,12425,26,True
115,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.2857142857142858,4,7,5,9169,7725,20,False
116,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,2.375,7,8,12,13751,13285,26,True
117,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.375,4,8,7,14575,14625,27,True
118,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.875,8,8,7,15082,12800,36,True
119,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,6.0,15,3,3,13580,13400,19,True
120,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.2,9,5,7,12099,9225,16,True
121,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,7.333333333333333,14,3,8,15699,12900,26,True
122,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.5,4,4,6,10815,10525,31,True
123,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.2,9,5,7,13043,11475,19,False
124,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,0.5,0,2,1,6562,5800,12,False
125,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.2857142857142856,17,7,6,18444,16925,43,False
126,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Darius,122,5.333333333333333,10,3,6,15108,13580,17,False
127,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,0.0,0,0,0,500,0,0,False
128,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.857142857142857,11,7,9,15046,13600,33,False
129,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.8,5,5,4,11229,10575,19,True
130,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.0,8,4,4,13527,12575,28,True
131,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,0.25,1,4,0,5449,5350,8,False
132,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.7142857142857144,11,7,8,18073,17025,27,True
133,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.4285714285714286,5,7,5,9300,8700,21,False
134,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,6.5,7,2,6,12652,11985,29,True
135,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,4.333333333333333,17,6,9,19122,17225,38,True
136,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.7777777777777777,5,9,11,14682,14750,40,False
137,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.0,2,4,2,8954,7850,28,True
138,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.5714285714285714,6,7,5,12994,12525,22,False
139,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,4.0,11,6,13,19553,19750,29,False
140,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.4,5,5,7,10911,10000,24,False
141,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,16.0,8,1,8,13661,12600,27,True
142,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,17.0,11,1,6,13854,13550,17,True
143,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Trundle,48,2.4,5,5,7,11067,9875,29,False
144,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.5,2,8,10,13552,12000,42,True
145,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.142857142857143,11,7,11,16039,14975,33,False
146,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,8.0,17,4,15,20005,18375,19,True
147,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.2,11,5,5,13499,12350,19,True
148,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.2857142857142856,7,7,9,13215,10925,25,True
149,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.1666666666666667,4,6,3,10384,9775,23,False
150,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,0.5714285714285714,3,7,1,9605,9000,33,False
151,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.7142857142857142,3,7,9,12502,10950,46,True
152,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.5,4,8,8,10078,9825,26,True
153,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,15.0,8,1,7,12854,11475,17,True
154,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.7142857142857142,9,7,3,12466,10700,38,True
155,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.8571428571428572,6,7,7,15178,14075,32,False
156,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.6666666666666665,8,6,14,16115,13600,21,True
157,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.0,3,6,3,9086,8700,12,False
158,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,6.5,6,2,7,9407,6975,11,True
159,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.6666666666666665,7,3,4,13808,10825,21,True
160,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.3333333333333335,7,6,7,15075,13850,34,True
161,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.3,13,10,10,24198,24160,70,False
