name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Thresh,412,6.0,2,4,22,8917,7725,53,True
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Chogath,31,1.6,2,5,6,8659,8375,12,False
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Chogath,31,2.0,0,4,8,9101,8350,20,True
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Chogath,31,2.1666666666666665,5,6,8,11641,9425,23,True
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Chogath,31,1.3333333333333333,2,6,6,8200,7950,18,False
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Malzahar,90,1.5,4,4,2,10438,10100,11,False
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Malzahar,90,1.0,2,3,1,6984,6400,20,False
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Milio,902,6.75,0,4,27,10567,9435,66,True
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Milio,902,6.333333333333333,0,3,19,8493,7725,57,True
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Ornn,516,1.2,2,5,4,9963,12200,20,False
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Ornn,516,3.0,3,2,3,7783,7175,21,True
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Galio,3,1.4444444444444444,5,9,8,8049,7210,22,False
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Amumu,32,0.7777777777777778,0,9,7,5456,4685,26,False
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Ornn,516,0.5,0,4,2,6055,6110,15,False
PAL4,HvmU6FpksadT5AB4ZrQxDmQk59Z828u3iO8LtVvv6mwwIA,Ornn,516,0.8,1,5,3,9165,8850,22,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,6.0,10,3,8,14901,13400,20,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,4.0,10,4,6,13224,12475,17,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,4.25,10,4,7,15894,14350,16,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,5.0,10,4,10,14389,12325,18,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,7.25,22,4,7,19826,17100,27,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Rammus,33,2.875,11,8,12,12577,11975,21,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,0.0,0,0,0,500,500,0,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,1.875,5,8,10,12239,11200,16,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Blitzcrank,53,1.0,1,8,7,8469,8200,20,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,3.2,9,5,7,14687,14350,17,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,3.0,17,7,4,16858,15075,16,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,1.2222222222222223,9,9,2,13629,12650,25,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,21.0,13,1,8,16462,15100,19,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,3.8,10,5,9,13853,11975,24,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,17.0,11,1,6,13107,10325,26,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,1.3333333333333333,3,6,5,10886,10575,29,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,1.5,10,8,2,13373,11600,13,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,2.0,15,12,9,23353,19400,17,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,2.6666666666666665,4,3,4,10438,8800,16,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Blitzcrank,53,3.8333333333333335,7,6,16,13788,12300,34,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Kayn,141,0.0,0,0,0,500,500,0,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,1.5,8,10,7,11981,11800,15,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,12.0,7,1,5,14341,12500,24,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Blitzcrank,53,1.8571428571428572,3,7,10,8703,7800,46,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Yone,777,1.375,5,8,6,15540,15000,22,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,4.5,13,4,5,17262,15175,20,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,2.8333333333333335,11,6,6,18204,15550,45,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Shaco,35,3.142857142857143,12,7,10,15707,15050,21,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,1.1111111111111112,8,9,2,12378,12035,7,False
