name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,3.8,7,5,12,9557,8235,15,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Yasuo,157,5.25,9,4,12,12509,11450,14,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,3.1666666666666665,11,6,8,10790,10400,11,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,3.4,6,5,11,10707,9775,23,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Akali,84,1.8571428571428572,8,7,5,10046,9810,8,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,1.3333333333333333,2,3,2,5188,4950,7,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Pyke,555,1.75,9,12,12,11274,10700,61,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,0.7647058823529411,2,17,11,11925,11900,22,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,2.875,7,8,16,12907,11950,21,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,2.111111111111111,7,9,12,10056,9550,13,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,1.2857142857142858,4,7,5,7298,6950,10,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Pyke,555,11.0,3,1,8,5365,4550,11,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,4.6,12,5,11,11753,10450,15,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Poppy,78,2.9,16,10,13,15960,13700,23,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Blitzcrank,53,2.5,5,4,5,6343,5575,26,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Pantheon,80,2.5714285714285716,7,7,11,8365,8150,26,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Pantheon,80,2.4,10,10,14,9396,8950,27,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Lissandra,127,0.0,0,7,0,6017,5235,9,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,4.333333333333333,3,3,10,6219,5835,10,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Pyke,555,4.166666666666667,11,6,14,12864,11125,63,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Ahri,103,1.2,5,10,7,12215,11500,17,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Sylas,517,5.2,11,5,15,15396,13450,23,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Gragas,79,4.5,3,2,6,8628,7850,10,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Vi,254,1.8571428571428572,2,7,11,10828,10133,28,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Senna,235,1.8181818181818181,2,11,18,11430,8050,53,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Nunu,20,7.666666666666667,3,3,20,11610,10700,25,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,LeeSin,64,0.8333333333333334,2,6,3,6997,6350,16,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,6.0,9,3,9,12302,11510,20,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Fizz,105,5.5,7,2,4,9072,9235,10,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Ezreal,81,1.4,5,5,2,10518,10050,9,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Pyke,555,2.375,5,8,14,11073,11160,44,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Kayn,141,3.142857142857143,8,7,14,15606,15425,28,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,1.4285714285714286,6,7,4,9044,8050,13,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Fizz,105,3.375,12,8,15,16605,16740,17,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,2.2,6,5,5,14142,13810,18,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,3.6,8,5,10,15264,15225,23,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,LeeSin,64,2.0,2,1,0,5789,5500,19,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Ahri,103,0.0,0,0,0,678,500,0,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,1.4,6,10,8,11317,11335,17,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,6.0,7,2,5,8123,6900,14,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,10.5,11,2,10,14173,13850,20,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,3.75,4,4,11,9680,9485,19,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Karma,43,7.2,3,5,33,13397,11400,68,True
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,0.6,1,5,2,5744,5845,16,False
El Gordo Towers,6zM-kLZEgDi-9_pQ7K1XgionRHXi_ZkebhOOIkgmudUKKRc,Leblanc,7,4.5,20,6,7,16802,16225,17,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,14.0,5,1,9,11034,10395,28,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.25,5,8,5,7300,6775,15,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,0.0,0,0,0,500,500,0,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,2.0,4,7,10,8762,7675,55,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,5.333333333333333,5,3,11,11338,9800,70,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Renekton,58,2.3333333333333335,8,6,6,11577,9225,21,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.9090909090909092,7,11,14,15589,13510,105,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Lissandra,127,1.9,7,10,12,13750,13225,29,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,7.0,7,3,14,14234,13475,85,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,0.5714285714285714,1,7,3,5358,5025,40,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,3.5,7,4,7,10072,9775,20,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,12.0,4,1,8,9038,8100,26,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,0.0,0,0,0,502,500,0,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Vex,711,1.9,6,10,13,14980,14060,30,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.2,6,5,0,7495,7085,10,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Vex,711,2.5555555555555554,14,9,9,14358,13700,21,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Pantheon,80,2.2857142857142856,6,7,10,10130,9850,12,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,0.6666666666666666,0,6,4,5156,4300,26,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,3.0,9,5,6,10913,8535,64,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,5.666666666666667,8,3,9,12085,11400,16,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,0.8571428571428571,0,7,6,6730,5950,11,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,2.4545454545454546,14,11,13,15781,15085,29,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.8571428571428572,17,14,9,17433,16825,34,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.4545454545454546,5,11,11,11733,10650,65,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Lissandra,127,3.6666666666666665,6,3,5,11702,11700,30,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Riven,92,4.75,12,4,7,17989,14675,31,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,3.8,12,5,7,15847,15200,36,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Lissandra,127,7.0,6,1,1,7609,7325,15,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Lissandra,127,9.333333333333334,11,3,17,13621,12825,45,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,12.0,10,0,2,8863,8125,12,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,2.75,6,4,5,11663,11100,26,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Lissandra,127,4.5,8,4,10,12684,11635,42,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.1428571428571428,6,7,2,8605,8025,21,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,0.5,1,12,5,7168,6850,18,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.6,1,5,7,8767,8300,64,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.6,3,5,5,6338,5785,8,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.3636363636363635,7,11,8,10786,10300,52,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,2.6666666666666665,3,3,5,7081,6625,46,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,2.3,6,10,17,14317,13825,33,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Morgana,25,1.5454545454545454,3,11,14,9680,9435,67,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Pantheon,80,1.25,4,12,11,12656,12650,104,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,5.5,6,2,5,9255,8995,17,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Pantheon,80,1.0,2,4,2,5383,5000,22,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,2.0,5,4,3,8347,8500,17,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,1.6666666666666667,3,6,7,7439,7210,34,False
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,6.0,7,2,5,9470,9000,15,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,3.4285714285714284,10,7,14,15181,14600,33,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,3.4545454545454546,17,11,21,18515,16800,82,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,3.4285714285714284,18,7,6,17272,15050,36,True
NicoCE96,-bytwj7GovNCAQkoHo6cUTOjn1uMbJP8K0yLRoNyKK30nouossU_2nNQYg,Malphite,54,2.6666666666666665,1,3,7,5205,5100,19,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.6666666666666665,11,6,5,13280,11350,28,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,0.8,2,5,2,7165,7150,20,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.0769230769230769,8,13,6,13129,12465,26,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,0.3333333333333333,1,9,2,4568,4100,5,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,3.5,7,4,7,12297,12075,19,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.4285714285714286,6,7,4,10527,11755,14,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,0.0,0,0,0,500,0,0,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.2222222222222223,7,9,13,14972,14850,22,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,0.8,0,5,4,7597,6225,16,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,3.857142857142857,8,7,19,11681,11700,29,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.9,6,10,13,13460,11725,36,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.6666666666666667,8,9,7,12965,11125,26,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.625,7,8,6,11026,10350,28,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.5454545454545454,8,11,9,16363,14875,39,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.2857142857142858,5,7,4,10043,9750,40,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,3.75,5,4,10,11795,11875,19,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,0.5555555555555556,3,9,2,10015,10050,17,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,5.0,12,3,3,11906,9175,19,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.7142857142857142,4,7,8,9963,8000,20,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.3333333333333335,7,9,14,12466,11875,11,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Caitlyn,51,1.5714285714285714,6,7,5,10028,8800,9,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.25,4,8,14,12139,11335,16,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.1818181818181819,6,11,7,11672,11275,22,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,22.0,15,1,7,15445,12950,31,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.4166666666666665,13,12,16,18794,18590,29,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.6666666666666665,9,6,7,10881,8930,14,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.2307692307692308,7,13,9,16282,15425,30,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.6666666666666665,10,6,6,10902,10750,23,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.5555555555555556,5,9,9,10479,9625,12,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.5714285714285716,5,7,13,11726,11285,10,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.4285714285714284,13,7,4,15057,11875,33,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.0,1,4,7,7596,6350,13,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,9.0,4,1,5,7944,6425,24,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,5.0,16,6,14,20596,20675,25,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.3333333333333333,7,6,1,7606,5985,12,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,5.333333333333333,7,3,9,11073,10400,33,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.3333333333333335,5,6,9,10656,9600,26,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.0,11,10,9,16472,14800,25,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Caitlyn,51,1.6666666666666667,8,9,7,12667,11900,24,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.25,4,8,14,10944,11175,24,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.142857142857143,7,7,8,12401,11175,21,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,4.6,15,5,8,17107,15475,20,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.375,12,8,7,17280,15480,59,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,4.142857142857143,19,7,10,19888,18700,19,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.0,0,0,1,537,500,0,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.75,4,4,3,9487,9400,31,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,2.8,6,5,8,14856,14725,40,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,1.0833333333333333,6,12,7,11280,11200,19,False
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,4.0,10,5,10,16444,15005,32,True
ChapiGarage,0y46iCwXSrzXNWB-yT18V5pGok7uk65lyEuDLri3R0Msun0BZmJTxwUEuw,Jinx,222,3.25,12,8,14,18690,17625,35,True
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,17.0,4,1,13,9447,8550,51,True
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,21.0,1,1,20,9517,8550,78,True
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,2.3,5,10,18,11435,11175,90,False
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,1.1,2,10,9,7692,7300,62,False
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,9.0,3,2,15,8465,6600,53,True
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,9.333333333333334,1,3,27,9210,8000,69,True
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,5.0,1,1,4,3968,3500,21,False
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,1.0,0,8,8,5076,4550,30,False
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,2.0,1,10,19,9655,9435,73,False
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,1.1,1,10,10,7828,7725,59,False
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,3.1666666666666665,0,6,19,10232,10050,82,False
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,2.25,0,4,9,5246,5210,31,False
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,15.0,2,2,28,9937,9025,61,True
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,3.8333333333333335,3,6,20,9695,8225,60,True
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,16.0,3,1,13,7144,6850,37,True
MathFH,YOAn_cHz5uVSSFsALvUyEHjjOgNKukuOln33O-mATd8,Nami,267,13.0,1,1,12,6150,5675,38,False
